name,original_price,special_price,specification,description,original_fragrance,top_notes,middle_notes,base_notes,detail_url,gender,fragrance,brand,ml,discount_rate,price_per_ml
Givenchy Insense Ultramarine 纪梵希海洋香榭中性淡香水,3400.0,1450.0,100ml,热带水果的清香，让人感到开心的氛围，适合轻松度假时刻，可能较不适合严肃工作的男性使用！,海洋清新调,佛手柑、格蓬、黑茶蔗子,丁香、小豆蔻、鼠尾草、薄荷叶,岩草兰、柏木、烟草、檀香木、麝香,https://www.1976.com.tw/prod/3156,neutral,清新调,Givenchy,100.0,57.35,14.5
Clean Reserve Blonde Rose 金发玫瑰中性淡香精 TESTER,3550.0,1650.0,100ml 原厂环保纸盒包装，无瓶盖,金发玫瑰不是一种普通的花香，适合任何一个喜欢女性化的人，融合了玫瑰，茉莉花和牡丹，这让人想起经典而又现代的女性气质，年轻而又性感的男性也可以穿，香水1976强力推荐。,木质花香调,醛、水感因子,玫瑰、牡丹、茉莉花,雪松、檀香、麝香,https://www.1976.com.tw/prod/18779,neutral,木质调,Clean Reserve Blonde Rose,100.0,53.52,16.5
Maison Margiela Sailing Day 航海日淡香水(航行物语)行动香氛,1060.0,850.0,10ml,温暖的微风吹过船帆，船引导您前往下一次冒险。Sailing Day 邀请您去探索海洋，这要归功于独特的水生香调，混合了红海藻、咸味龙涎香和香菜的芳香和纯净气息。,海洋清新调,海洋调、醛香、杜松,芫荽、鸢尾花、玫瑰,红海藻、龙涎香、琥珀木,https://www.1976.com.tw/prod/22698,neutral,清新调,Maison Margiela,10.0,19.81,85.0
MFK Baccarat Rouge 540 香诗之水淡香精(水晶之焰),10300.0,7760.0,70ml,它就像一件昂贵的衣服一样温暖而优雅。从醉酒开始，然后在温暖的琥珀木及龙涎香拥抱中安顿下来，一款美丽优雅的香水。,木质花香调,藏红花、茉莉,雪松木,龙涎香,https://www.1976.com.tw/prod/19329,neutral,木质调,Maison Francis Kurkdjian,70.0,24.66,110.86
Tom Ford Ombre Leather 神秘旷野中性淡香精,5850.0,4099.0,50ml,他静静地坐在那里，把目光投向窗外。他闻到了一股熟悉的皮革香气，那是他曾经在荒野上经历过的味道。他回忆起当年那些荒野历险，那些令他难以忘怀的回忆，那些让他感受到真正生命的瞬间。,皮革香调,小荳蔻、藏红花、茉莉,皮革、岩兰草、广藿香,苔藓、琥珀,https://www.1976.com.tw/prod/16422,neutral,皮革调,Tom Ford,50.0,29.93,81.98
Serge Lutens L'Orpheline 芦丹氏 孤女淡香精,5080.0,2550.0,50ml,像是火已熄的房间，空气里仍飘著灰烬与记忆的香。不是沉默，而是「话已说完、只剩余韵」的寂静。麝香与冷灰交错如石柱般沉稳，乳香则像烧过的经书，凝住空气。这不是为谁而喷的香水，是一种灵魂的自我证明：即使被遗忘，我曾经在。她穿著孤女香，只为自己留下味道。,东方调,焚香、麝香,檀香木、薄荷乳香,柠檬,https://www.1976.com.tw/prod/17265,neutral,东方调,Serge Lutens,50.0,49.8,51.0
Miller Harris Secret Gardenia 恬谧花径淡香精,2200.0,1350.0,14ml,Miller Harris 在2019年˙推出Secret Gardenia 恬谧花径淡香精，栀子花的清澈、明亮和感性，是对最纯净的白花的颂歌。,花香调,佛手柑、柚子、水元素、西洋梨,栀子花、茉莉、依兰依兰、紫罗兰,浮木、滑顺檀香、雪松、麝香,https://www.1976.com.tw/prod/19463,neutral,花香调,Miller Harris Secret Gardenia,14.0,38.64,96.43
L'Artisan Parfumeur Soleil de Provence 阿蒂仙之香 普罗旺斯的春光淡香精,7600.0,5820.0,100ml,受到普罗旺斯阳光普照的风景的启发，阿蒂仙之香普罗旺斯的春光 展现出温暖的微笑和闪亮的清新。,柑橘调,柑橘、佛手柑,含羞草、依兰,安息香、香草,https://www.1976.com.tw/prod/21048,neutral,柑橘调,L'Artisan Parfumeur,100.0,23.42,58.2
Byredo Animalique 原性觉醒淡香精,9170.0,6400.0,100ml,Animalique 性感的烟草、皮革和檀木的运用具有魅力，适合夜生活或派对使用，享受随著音浪及酒精流放自己的不羁。,东方花香调,香柠檬、柠檬,含羞草、紫罗兰、麂皮,烟草叶、檀木、琥珀,https://www.1976.com.tw/prod/22394,neutral,花香调,Byredo,100.0,30.21,64.0
Tom Ford Ombre Leather 神秘旷野中性淡香精迷你瓶,1200.0,599.0,4ml 抹式,初闻是浓郁的皮革味，在一小时后花香渐渐散发出来，为这款香水赋予更多的层次，后味的琥珀更添了一股轻柔稳暖，整体表现满丰富的，不过扩香能力较普通。,皮革香调,小荳蔻、藏红花、茉莉,皮革、岩兰草、广藿香,苔藓、琥珀,https://www.1976.com.tw/prod/21937,neutral,皮革调,Tom Ford,4.0,50.08,149.75
L'Artisan Parfumeur Histoire d Orangers 阿蒂仙之香橙树林故事中性淡香精,7600.0,5400.0,100ml,充满阳光欢愉的橙花。这香氛的气味表现不但令人立刻想到橙花的滋味，而且还带有白茶、麝香与和零陵香豆、降龙涎香醚的树林气息。,柑橘花香调,橙花油、白茶,橙花、麝香,零陵香豆、降龙涎香醚,https://www.1976.com.tw/prod/18788,neutral,柑橘调,L'Artisan Parfumeur,100.0,28.95,54.0
Maison Margiela Coffee Break 咖啡时光淡香水,2800.0,1850.0,30ml,Coffee Break 唤起了人们在寒冷的冬日在温暖的咖啡店从繁华的城市中休息的记忆。一边享用奶油咖啡，一边品尝热糕点，享受舒适惬意的时光。奶泡在嘴唇上的感觉，咖啡机的柔和声音都封装在这款新的 REPLICA 香味,诱人美食调,胡椒、橙花、广藿香,薰衣草、咖啡、牛奶、零陵香豆、暹罗安息香、莎草、香附子,香草、雪松、香根草,https://www.1976.com.tw/prod/19938,neutral,美食调,Maison Margiela,30.0,33.93,61.67
Tom Ford Ombre Leather 神秘旷野深邃版香精 PARFUM,6850.0,4799.0,50ml,他静静地坐在那里，把目光投向窗外。他闻到了一股熟悉的皮革香气，那是他曾经在荒野上经历过的味道。他回忆起当年那些荒野历险，那些令他难以忘怀的回忆，那些让他感受到真正生命的瞬间。,皮革香调,紫罗兰叶、雪松、茉莉,烟草、鸢尾花,皮革,https://www.1976.com.tw/prod/21269,neutral,皮革调,Tom Ford,50.0,29.94,95.98
MFK Extrait Baccarat Rouge 540 水晶之焰香精,9300.0,6550.0,35ml,它就像一件昂贵的衣服一样温暖而优雅。从茉莉、番红花开始，然后在温暖的琥珀木及龙涎香拥抱中安顿下来，一款美丽优雅的香水。,木质花香调,茉莉、番红花,苦杏仁、雪松,木质麝香、龙涎香,https://www.1976.com.tw/prod/22189,neutral,木质调,Maison Francis Kurkdjian,35.0,29.57,187.14
Clean Reserve Smoked Vetiver 烟熏香根草中性淡香精 TESTER,3850.0,1680.0,100ml 原厂环保纸盒包装，有瓶盖,烟熏香根草是RESERVE系列中最男生的香水，具有清新、诱人和性感的烟熏甜味。,木质调,柠檬马鞭草、竹子、佛手柑、西洋梨、桲,雪松、棉花、牡丹,橡木苔、琥珀、麝香、香根草、木质调、没药,https://www.1976.com.tw/prod/22967,neutral,木质调,Clean Reserve Smoked Vetiver,100.0,56.36,16.8
Miller Harris Peau Santal 嫣柔檀香中性淡香精,6000.0,3300.0,100ml,我觉得有点像santal 33但更温柔，留香也比预想中的更好，带泥土刺激感的藏红花和粉红胡椒热热暖暖的，中味开始味道会柔和起来纸莎草那种带著药感旧书本的气息混合乳香树脂清甜，以带著一点奶气的檀香和喀什米尔木作尾调。,木质花香调,藏红花、粉红胡椒、佛手柑,纸莎草、乳香、紫罗兰叶,檀香木、喀什米尔木、琥珀、苔藓、香草,https://www.1976.com.tw/prod/19460,neutral,木质调,Miller Harris Peau Santal,100.0,45.0,33.0
Le Labo Jasmin 17 茉莉中性淡香精,10900.0,8720.0,100ml,虽然价钱真的偏高，但一试香味就决定是它了，茉莉真的是很棒的味道，优雅沈稳，男女适用！,花香调,檀香、麝香、香草,茉莉、山鸡椒、橙花,橙花、棕榈、苦橙、琥珀,https://www.1976.com.tw/prod/21184,neutral,花香调,Le Labo,100.0,20.0,87.2
BMW Amberness 琥珀之心中性淡香精,2300.0,1450.0,50ml,BMW Amberness 琥珀之心中性淡香精，就像一个温暖的羊绒拥抱，它优雅地融合了大自然的气息和现代的魅力，让您沉浸在舒缓、 舒适的氛围中，陪伴您前进。,草香清新调,佛手柑、小荳蔻、快乐鼠尾草,天竺葵、香根草、香草,檀香木、广藿香、龙涎香,https://www.1976.com.tw/prod/22711,neutral,清新调,,50.0,36.96,29.0
MCM 动物狂想曲淡香精-勇敢威龙(龙),4950.0,3700.0,100ml,威龙拥有不被定义的灵魂，柚香爆发出果敢气势，杏仁花则添上一抹神秘柔情。檀香深沉的尾韵让整体更具力量，是鼓舞著无畏冒险、探索未知的梦想实践者。,茶香清新调,佛手柑、柚子、小柑橘,杏仁花、铃兰、茶花,香草、雪松木、檀香,https://www.1976.com.tw/prod/23061,neutral,清新调,,100.0,25.25,37.0
Le Labo Jasmin 17 茉莉中性淡香精 TESTER,7600.0,4980.0,50ml 无盒装，有瓶盖,虽然价钱真的偏高，但一试香味就决定是它了，茉莉真的是很棒的味道，优雅沈稳，男女适用！,花香调,檀香、麝香、香草,茉莉、山鸡椒、橙花,橙花、棕榈、苦橙、琥珀,https://www.1976.com.tw/prod/22783,neutral,花香调,Le Labo,50.0,34.47,99.6
Miller Harris Feuilles de Tabac 巴黎烟草淡香精,5600.0,3350.0,100ml,Feuilles de Tabac 巴黎烟草是一款华丽、自信和独特的烟草香水，无与伦比。,东方调,义大利佛手柑、法国鼠尾草、西伯利亚松针,古巴卡藜油、加勒比海丁香胡椒,印尼广藿香、东加豆、法国烟叶,https://www.1976.com.tw/prod/19459,neutral,东方调,Miller Harris Feuilles,100.0,40.18,33.5
Acqua di Parma Luce Di Rosa 格调系列-曦光玫瑰淡香精,11800.0,6490.0,100ml,Luce di Rosa 是一种当代、充满活力的玫瑰的升华，由光雕刻而成，以明暗对比效果对抗矿物的锐利，赋予多面的中性香味生命力，其充满活力、干净、明亮的音符让人想起钢琴之间交替的交响曲。,玫瑰花香调,佛手柑、小荳蔻、粉红胡椒,保加利亚玫瑰,香根草、愈创木、雪松,https://www.1976.com.tw/prod/22344,neutral,花香调,Acqua di Parma,100.0,45.0,64.9
Kilian Back to Black 回归黑暗淡香精,9300.0,6980.0,50ml,慵懒的蜂蜜融合甜美的香料，与神秘的烟熏香氛精华和香草精交织，成就了“回归黑暗”，蓝甘菊和雪松木的香气笼罩在烟雾缭绕中。檀香木的香调营造出美食烟草的和谐氛围，带来真正的感官享受。,木质东方调,香柠檬、藏红花、肉荳蔻、小荳蔻、芫荽,树莓、洋甘菊、乳香、蜂蜜、杏仁、烟草、樱桃,广藿香、橡木、雪松、香草、天竺葵、姜饼、劳丹脂、安息香脂、零陵香豆、琥珀,https://www.1976.com.tw/prod/23119,neutral,木质调,Kilian,50.0,24.95,139.6
AllSaints Sunset Riot Intense 落日骚动中性淡香精,3980.0,2490.0,100ml,Sunset Riot Intense 落日骚动 中性淡香精以东方花香调为主轴，首先以粉红胡椒、橙叶、小苍兰 ，紧接著以橙花、夜茉莉带出清新柑橘香调；最终，带有丰富泥土气息的雪松木则温暖平衡橙花的淡淡清新。,东方花香调,粉红胡椒、橙叶、小苍兰,橙花、夜茉莉,雪松、龙涎呋喃琥珀、麂皮麝香,https://www.1976.com.tw/prod/22468,neutral,花香调,All,100.0,37.44,24.9
BMW Bergamood 佛手柑之心中性淡香精,2300.0,1450.0,50ml,BMW Bergamood 佛手柑之心中性淡香精，佛手柑如同春日清晨的一缕阳光，清新怡人，前调以义大利佛手柑和柑橘为主调，粉红胡椒的芬芳与薰衣草和苦橙叶的芬芳交织，烘托出浓郁的芬芳。琥珀木和明亮麝香的基调，为香水增添一抹活力与活力。,草香清新调,佛手柑、柑橘、粉红胡椒,苦橙叶、麝香、薰衣草,琥珀、龙涎香,https://www.1976.com.tw/prod/22710,neutral,清新调,,50.0,36.96,29.0
Maison Margiela Untitled 无题淡香精,7500.0,5250.0,100ml,（无题）是一款独特的男女皆宜的香水，仿佛描绘了春日清晨乡村田园的清新绿意。,草香清新调,白松香、黄连木、苦橙花,树脂、茉莉花、焚香,白麝香、雪松、香树脂,https://www.1976.com.tw/prod/23303,neutral,清新调,Maison Margiela,100.0,30.0,52.5
MCM 动物狂想曲淡香精-勇敢威龙(龙) 迷你瓶,1050.0,590.0,10ml 抹式,威龙拥有不被定义的灵魂，柚香爆发出果敢气势，杏仁花则添上一抹神秘柔情。檀香深沉的尾韵让整体更具力量，是鼓舞著无畏冒险、探索未知的梦想实践者。,茶香清新调,佛手柑、柚子、小柑橘,杏仁花、铃兰、茶花,香草、雪松木、檀香,https://www.1976.com.tw/prod/23240,neutral,清新调,,10.0,43.81,59.0
MFK Aqua Universalis forte 永恒之水中性淡香精,8200.0,6150.0,70ml,贵族身上会有的味道，也被许多男性称为「白衬衫的味道」，洗炼、成熟、高雅又神秘。整体香调真的舒服，甚至会让人觉得有千回百转的感觉，当柑橘褪去，迎来盛放的白色花朵后，又用麝香收尾的干干净净，整体的表现真的很出色，当另一半穿西装时会很希望他使用的那种！,柑橘花香调,墨西哥莱姆、英格兰薄荷、义大利苦橙叶,白色花朵(铃兰、七里香),摩洛哥玫瑰、埃及茉莉、淡麝香,https://www.1976.com.tw/prod/20684,neutral,柑橘调,Maison Francis Kurkdjian,70.0,25.0,87.86
Estee Lauder Infinite Sky 雅诗兰黛隽永工艺探索香氛系列 东方煦光淡香精,8000.0,2699.0,100ml 效期至2026.12,Infinite Sky 东方煦光淡香精是一款令人上瘾的琥珀辛香香水。来自中国的花椒散发著金色性感光环。它被马达加斯加香草和阴燃莱瑟木的烟熏甜味所包围。如同夕阳下的天空一样灿烂。,东方调,四川花椒,马达加斯加香草,皮革木,https://www.1976.com.tw/prod/21135,neutral,东方调,Estee Lauder Infinite Sky,100.0,66.26,26.99
MCM 动物狂想曲淡香精-魅力汪汪(狗),4950.0,3700.0,100ml,走到哪都闪闪发光的万人迷！玫瑰的高雅香气搭配雪松的稳重底蕴，再由岩兰草带出低调却迷人的温度，是一位举手投足都散发自信与品味的时尚达人，唤醒心中的魅力型人格。,木质花香调,佛手柑、柠檬、柑橘,玫瑰、鸢尾根、胡萝卜籽,雪松、零陵香豆、香根草,https://www.1976.com.tw/prod/23060,neutral,木质调,,100.0,25.25,37.0
Miller Harris Vetiver Insolent 经典岩兰淡香精,4150.0,2490.0,50ml,大量黑胡椒开始的烟熏肉桂香，它没有你想像的辣，反倒是带点甜，基底为香草根，虽然前面多为的重香料，到了后味弥漫出很阳光的极醇熟男香气:D,木质调,义大利佛手柑、黑胡椒、榄香脂、印度肉豆蔻,鸢尾花、薰衣草、脆琥珀,海地香根草、黑加豆、青苔,https://www.1976.com.tw/prod/17605,neutral,木质调,Miller Harris Vetiver Insolent,50.0,40.0,49.8
Al Haramain Musk Collection 哈拉曼麝香中性淡香精,2500.0,1699.0,100ml 胶膜瑕疵 便宜卖,哈拉曼麝香系列体现了皇室气息，专为崇尚内在优雅的人士而设计。,木质花香调,柠檬、薄荷、白花,姜、肉荳蔻、茉莉、铃兰花,玫瑰、麝香、檀香、雪松、广藿香,https://www.1976.com.tw/prod/22430,neutral,木质调,Al Haramain Musk Collection,100.0,32.04,16.99
AllSaints Ravaged Rose 破碎玫瑰中性淡香精,3980.0,2490.0,100ml,Ravaged Rose 中性淡香精灵感源自调香界之经典花朵- 玫瑰，以花香为主轴，融合香料、琥珀与木质元素，打造一种在女性与男性特质之间流转的独特气息，带来令人难以忘怀的体验。,玫瑰花香调,佛手柑、柠檬、粉红胡椒,大马士革玫瑰精油、常春藤叶、水百合,琥珀木、麝香、雪松,https://www.1976.com.tw/prod/22470,neutral,花香调,All,100.0,37.44,24.9
Lattafa Afeef 阿菲夫中性淡香精,4980.0,1550.0,100ml,Lattafa 拉塔法 杜拜沙龙香,柑橘花香调,佛手柑、粉红胡椒、桃子,茉莉、橙花、晚香玉,檀香、琥珀、果仁糖、广藿香,https://www.1976.com.tw/prod/23007,neutral,柑橘调,Lattafa Afeef,100.0,68.88,15.5
Clean Reserve RAIN 雨中性淡香精 TESTER,3850.0,1850.0,100ml 原厂环保纸盒包装，有瓶盖(2019.01出厂),CLEAN RESERVE RAIN 雨中性淡香精 捕捉热带雨林的脉搏，当新鲜空气清新的时候，您可以闻到生命。这款香水是由一种与新鲜的广藿香、香根草和麝香混合而成的水果花香，意想不到的轻盈、通风、清新干净，气味与你一起坚持一整天。香水1976强力推荐。,水生花香调,佛手柑,白花,广藿香,https://www.1976.com.tw/prod/22950,neutral,花香调,Clean Reserve,100.0,51.95,18.5
